Date	Name	Duration					
16.07.2016	Apex: Theropod	0.6					
16.07.2016	Apex: Theropod	0.6					
16.07.2016	Apex: Theropod	0.6					
16.07.2016	Once upon a time	0.3					
17.07.2016	Tabletop Curling	0.3					
17.07.2016	Android: Netrunner	0.5					
17.07.2016	Android: Netrunner	0.5					
17.07.2016	Android: Netrunner	0.5					
17.07.2016	Apex: Theropod	1.5					
17.07.2016	Grand Austria Hotel	1.5					
19.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Valencia	lose	Fear the masses
19.07.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Valencia	lose	Film Critic
19.07.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Leela	lose	
19.07.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Kit	win	Biotic -> BN -> EoI
20.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Kate	win	concede after closed accounts
20.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Fisk	win	early Midseasons
20.07.2016	Android: Netrunner	0.2	online	Will trade Kitty for Food!	Null	win	concede after midseasons
20.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Kate	lose	link, Film Critic, Magnum Opus, Clot
21.07.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Quetzal	win	Midseasons
21.07.2016	Android: Netrunner	0.4	online	Truly Stealthy	Gagarin	win	Film Critic + NACH
21.07.2016	Android: Netrunner	0.6	online	Will trade Kitty for Food!	Andromeda	win	slog
21.07.2016	Hanabi	0.4					
21.07.2016	Valley of the Kings: Afterlife	0.7					
21.07.2016	The Duke	0.5					
21.07.2016	The Duke	0.5					
21.07.2016	Tash-Kalar	1.5					
22.07.2016	Android: Netrunner	0.3	online	Truly Stealthy	PE	win	expose all his shit
22.07.2016	Android: Netrunner	0.3	online	Truly Stealthy	PE	lose	stupid run on fetal -> neural -> neural
22.07.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Jesminder	lose	
22.07.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Kate	lose	lucky HQ pick
22.07.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Sunny	lose	R&D luck
23.07.2016	51st State	1.25					
23.07.2016	Apex: Theropod	0.6					
23.07.2016	Apex: Theropod	0.6					
23.07.2016	Apex: Theropod	0.5					
23.07.2016	Apex: Theropod	0.5					
23.07.2016	Apex: Theropod	0.6					
23.07.2016	Apex: Theropod	0.6					
24.07.2016	Star Wars: Rebellion	1					
24.07.2016	Star Wars: Rebellion	4					
25.07.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	CT	win	slow advance DataPool
25.07.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Noise	lose	R&D luck
26.07.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Professor	win	midseason -> kitty -> EoI
26.07.2016	Android: Netrunner	0.2	online	Haandy Sandburg	Maxx	lose	econ denial
26.07.2016	Android: Netrunner	0.5	online	Haandy Sandburg	Fisk	lose	Sneakdoor Beta
26.07.2016	Android: Netrunner	0.5	online	Haandy Sandburg	Hayley	win	survived the blackmail onslaught
27.07.2016	Android: Netrunner	0.4	online	Haandy Sandburg	Kate	win	taxing remote
27.07.2016	Android: Netrunner	0.5	online	Haandy Sandburg	Whizzard	lose	ice destruction
28.07.2016	Android: Netrunner	0.4	online	Haandy Sandburg	Kate	lose	two early steals and shaper tricks
28.07.2016	Android: Netrunner	0.4	online	Haandy Sandburg	Kit	lose	R&D luck
28.07.2016	Android: Netrunner	0.4	online	Haandy Sandburg	Valencia	win	Sandburg! Seriously? WTF?
28.07.2016	Android: Netrunner	0.2	online	Haandy Sandburg	CT	lose	flooded
28.07.2016	Android: Netrunner	0.2	online	Will trade Kitty for Food!	Noise	win	some weird no run jank
29.07.2016	Android: Netrunner	0.4	online	Haandy Sandburg	Sunny	win	Ash
29.07.2016	Android: Netrunner	0.2	online	Will trade Kitty for Food!	Ken	win	early Midseasons
31.07.2016	51st State	1					
01.08.2016	51st State	1					
02.08.2016	Android: Netrunner	0.2	online	Will trade Kitty for Food!	Andromeda	win	concede
02.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Andromeda	win	concede after Closed Accounts and EoI
02.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Edward Kim	lose	trash all my stuff
02.08.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Andromeda	win	Biotic -> BN -> EoI
02.08.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Kate	lose	Hyperdriver, All-Nighter, Keyhole
03.08.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Andromeda	lose	shit draw, couldn't get EoI or Jackson
03.08.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Sunny	win	he didn't find his film critic
03.08.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Andromeda	win	All Seeing I
04.08.2016	Android: Netrunner	0.2	online	Will trade Kitty for Food!	Geist	lose	HQ luck (also Geist is too rich)
04.08.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Ken	lose	behind on money for most of the game
04.08.2016	Android: Netrunner	0.4	online	Haandy Sandburg	Whizzard	lose	trashed my assets
05.08.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Sil	win	Midseasons -> Psychographics
05.08.2016	Android: Netrunner	0.4	online	Haandy Sandburg	Khan	win	taxing remote
05.08.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Valencia	win	BN -> EoI
06.08.2016	Glass Road	1					
07.08.2016	Glass Road	1					
07.08.2016	Glass Road	1					
07.08.2016	Monza	0.2					
07.08.2016	Super Rhino	0.2					
07.08.2016	Monza	0.2					
07.08.2016	Super Rhino	0.2					
07.08.2016	Rokoko	1.5					
07.08.2016	Glass Road	1					
08.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Valencia	win	early Midseasons
08.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Sunny	win	Biotic -> BN -> All Seeing I -> Concede
09.08.2016	Android: Netrunner	0.5	online	Never getting back together	Gagarin	win	poor opponent
09.08.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Andromeda	lose	last turn Keyhole
09.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Ken	win	Datapool -> All-Seeing-I -> EoI
09.08.2016	Castles of Mad King Ludwig	1					
09.08.2016	Super Rhino	0.2					
09.08.2016	Super Rhino	0.1					
09.08.2016	Super Rhino	0.2					
10.08.2016	Android: Netrunner	0.3	online	Never getting back together	Titan	win	not much resistance
10.08.2016	Android: Netrunner	0.3	online	Never getting back together	IG	win	lucky accesses
10.08.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Leela	win	early Midseasons
10.08.2016	Android: Netrunner	0.1	online	Will trade Kitty for Food!	Leela	win	early Midseasons
10.08.2016	Android: Netrunner	0.4	online	Never getting back together	Palana	win	keyhole, siphon
10.08.2016	Glass Road	0.8					
11.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	CT	lose	Hyperdriver -> Fear the Masses
11.08.2016	Android: Netrunner	0.3	online	Never getting back together	Titan	win	keyhole
11.08.2016	Android: Netrunner	0.2	online	Never getting back together	Palana	win	keyhole
12.08.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Ken	lose	he was kind lucky + siphon
12.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Ken	win	RD and HQ glacier
12.08.2016	Android: Netrunner	0.4	online	Never getting back together	Titan	win	Wanton
13.08.2016	Ora et Labora	2					
13.08.2016	Scythe	1.5					
13.08.2016	Scythe	1.5					
14.08.2016	Scythe	1.5					
15.08.2016	Android: Netrunner	0.4	online	Never getting back together	Palana	lose	Tollbooth
15.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Palana	win	EoI
15.08.2016	Onirim	0.2					
15.08.2016	Sons of Anarchy	0.7					
16.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Quetzal	lose	Turntable
16.08.2016	Android: Netrunner	0.3	online	Never getting back together	Gagarin	lose	Hard Hitting News
16.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Kate	win	concede
16.08.2016	Android: Netrunner	0.4	online	Never getting back together	Sync	lose	EoI
16.08.2016	Apex: Theropod	0.6					
17.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Noise	lose	well... Noise
17.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Ken	lose	super bad luck
17.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Noise	win	SEA -> EoI -> Datapool spam
17.08.2016	Sons of Anarchy	0.7					
17.08.2016	Android: Netrunner	0.3	online	Those bastards!	ETF	win	
17.08.2016	Android: Netrunner	0.3	online	Those bastards!	ETF	lose	Sandburg
18.08.2016	Android: Netrunner	0.3	online	Those bastards!	Builder of Nations	win	
18.08.2016	Android: Netrunner	0.3	online	Those bastards!	ETF	win	
18.08.2016	Android: Netrunner	0.4	online	Those bastards!	Making News	win	
18.08.2016	Sons of Anarchy	0.7					
18.08.2016	Sylvion	0.6					
18.08.2016	Castellion	0.3					
18.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Andromeda	win	concede
20.08.2016	Merchants & Marauders	0.5					
20.08.2016	Merchants & Marauders	1.5					
20.08.2016	Viticulture	0.7					
21.08.2016	Nations: The Dice Game	0.5					
22.08.2016	Android: Netrunner	0.3	online	Those bastards!	ETF	win	remote lock
22.08.2016	CO2	2.5					
22.08.2016	Hostage Negotiator	0.2					
22.08.2016	Hostage Negotiator	0.2					
22.08.2016	Hostage Negotiator	0.2					
23.08.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Faust	win	beginner
23.08.2016	Android: Netrunner	0.7	online	Will trade Kitty for Food!	Geist	lose	last turn snatch from HQ
23.08.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Adam	win	midseason -> paper trippin' -> midseason
23.08.2016	7 Wonders Duel	0.6					
23.08.2016	Patchwork	0.4					
23.08.2016	51st State	1					
24.08.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Sunny	win	slow advance GFI and then 4x 1 pointers
24.08.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Andromeda	win	midseason -> EoI -> BN
24.08.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Noise	lose	medium dig
24.08.2016	Castles of Mad King Ludwig	0.5					
24.08.2016	Warhammer Quest: ACG	2					
25.08.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Reina	lose	too rich
25.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Kim	win	slow advance Datapool
25.08.2016	Pandemic	1					
25.08.2016	Imperial Settlers	1					
26.08.2016	Android: Netrunner	0.2	online	Will trade Kitty for Food!	Noise	win	fucker: yehaaa6
26.08.2016	Android: Netrunner	0.2	online	Will trade Kitty for Food!	Andromeda	win	slow advance Datapool
26.08.2016	Pandemic: The Cure	0.3					
26.08.2016	Pandemic: The Cure	0.3					
26.08.2016	Pandemic: The Cure	0.3					
27.08.2016	Roads & Boats	2.5					
27.08.2016	Brew Crafters: Card game	0.3					
27.08.2016	Tiny Epic Galaxies	0.4					
27.08.2016	Tiny Epic Galaxies	0.4					
27.08.2016	Star Realms	0.3					
28.08.2016	Star Wars - LCG	2					
28.08.2016	Paperback	1.2					
28.08.2016	Scoville	1					
29.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Gabe	win	floating tags
29.08.2016	Android: Netrunner	0.2	online	Will trade Kitty for Food!	Khan	win	closed accounts
29.08.2016	Valley of the Kings: Afterlife	1.2					
30.08.2016	Android: Netrunner	0.5	online	Will trade Kitty for Food!	Andromeda	win	Biotic -> BN -> EoI (2x)
30.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Valencia	win	HHN
30.08.2016	Burgle Bros	1.2					
31.08.2016	Android: Netrunner	0.2	online	Will trade Kitty for Food!	Null	lose	R&D luck
31.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Hayley	lose	FC + NACH
31.08.2016	Android: Netrunner	0.5	online	Sunny: Contract Specialist	Haarp	win	link
31.08.2016	Android: Netrunner	0.5	online	Sunny: Contract Specialist	CTM	win	link
31.08.2016	Android: Netrunner	0.2	online	Sunny: Contract Specialist	PE	lose	Philotic Entanglement
31.08.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Sunny	win	newbie
31.08.2016	Castles of Burgundy: Card Game	1					
02.09.2016	March of the Ants	1					
02.09.2016	March of the Ants	0.75					
02.09.2016	March of the Ants	0.75					
03.09.2016	March of the Ants	0.5					
03.09.2016	March of the Ants	0.5					
03.09.2016	March of the Ants	0.5					
03.09.2016	March of the Ants	0.5					
03.09.2016	Glass Road	0.75					
03.09.2016	Glass Road	0.75					
03.09.2016	Glass Road	0.75					
03.09.2016	Glass Road	0.75					
03.09.2016	Glass Road	0.75					
03.09.2016	Glass Road	0.75					
03.09.2016	Glass Road	0.75					
04.09.2016	Pandemic: The Cure	0.5					
04.09.2016	Pandemic: The Cure	0.5					
04.09.2016	Pandemic: The Cure	0.5					
04.09.2016	Pandemic: The Cure	0.5					
04.09.2016	Pandemic: The Cure	0.5					
04.09.2016	Pandemic: The Cure	0.5					
04.09.2016	Pandemic: The Cure	0.5					
05.09.2016	Android: Netrunner	0.1	online	Sunny: Contract Specialist	NEH	lose	kill
05.09.2016	Android: Netrunner	0.4	online	Sunny: Contract Specialist	NEH	win	R&D
05.09.2016	Castles of Burgundy: Card Game	0.75					
05.09.2016	Castles of Burgundy: Card Game	0.75					
05.09.2016	Castles of Burgundy: Card Game	0.75					
05.09.2016	Castles of Burgundy: Card Game	0.75					
06.09.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Quetzal	lose	runner too rich
06.09.2016	Castles of Burgundy: Card Game	0.75					
06.09.2016	Castles of Burgundy: Card Game	0.75					
06.09.2016	Castles of Burgundy: Card Game	0.75					
07.09.2016	Android: Netrunner	0.2	online	Sunny: Contract Specialist	Tennin	win	forgot to Jackson
07.09.2016	Android: Netrunner	0.3	online	Sunny: Contract Specialist	HB	lose	Jak Sinclair misplay
07.09.2016	Apex: Theropod	0.6					
07.09.2016	Apex: Theropod	0.6					
07.09.2016	Apex: Theropod	0.6					
07.09.2016	Apex: Theropod	0.6					
08.09.2016	Android: Netrunner	0.2	online	Sunny: Contract Specialist	NEH	win	R&D luck
08.09.2016	Android: Netrunner	0.4	online	Sunny: Contract Specialist	NEH	win	long game
08.09.2016	Android: Netrunner	0.1	online	Will trade Kitty for Food!	Andromeda	lose	runner too rich
08.09.2016	Android: Netrunner	0.4	online	Sunny: Contract Specialist	Chronos Protocol	lose	lost both CodeGate breakers
08.09.2016	Apex: Theropod	0.6					
08.09.2016	Apex: Theropod	0.6					
08.09.2016	Apex: Theropod	0.6					
09.09.2016	Android: Netrunner	0.5	online	Sunny: Contract Specialist	Spark	win	remote lock
09.09.2016	Android: Netrunner	0.5	online	Haandy Sandburg	Andromeda	win	disconnect
10.09.2016	Roads & Boats	1.5					
10.09.2016	Roads & Boats	1.5					
10.09.2016	Android: Netrunner	0.1	online	Will trade Kitty for Food!	Ken	win	idiot quit early
10.09.2016	Android: Netrunner	0.2	online	Sunny: Contract Specialist	NEH	win	early contract
10.09.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Hayley	win	HHN
10.09.2016	Android: Netrunner	0.4	online	Sunny: Contract Specialist	Potential Unleashed	win	R&D
11.09.2016	Firefly	2					
12.09.2016	Android: Netrunner	0.4	online	Sunny: Contract Specialist	HB	win	R&D
12.09.2016	Android: Netrunner	0.2	online	Will trade Kitty for Food!	Noise	lose	milling
13.09.2016	Android: Netrunner	0.8	online	Sunny: Contract Specialist	CTM	lose	early HHN
13.09.2016	Roads & Boats	1.5					
14.09.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Fisk	win	archived -> midseason -> EoI
14.09.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Noise	win	never adv BN -> EoI
14.09.2016	Android: Netrunner	0.2	online	Sunny: Contract Specialist	NEH	lose	24/7 -> Scorch -> Scorch
14.09.2016	Android: Netrunner	0.3	online	Sunny: Contract Specialist	Biotech	win	R&D
15.09.2016	Viticulture	2					
15.09.2016	Roads & Boats	1.5					
15.09.2016	Roads & Boats	1.5					
15.09.2016	Roads & Boats	1.5					
16.09.2016	Roads & Boats	1.5					
17.09.2016	Dawn of the Zeds	2					
18.09.2016	Android: Netrunner	0.2	online	Will trade Kitty for Food!	Leela	lose	early 1 pointer steals
18.09.2016	Android: Netrunner	0.4	online	Sunny: Contract Specialist	Biotech	win	R&D
19.09.2016	Android: Netrunner	0.3	online	Sunny: Contract Specialist	Argus	lose	Punitive
19.09.2016	Android: Netrunner	0.3	online	Haandy Sandburg	Edward Kim	lose	Rumor mill
20.09.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Hayley	win	concede
20.09.2016	Android: Netrunner	0.3	online	Sunny: Contract Specialist	ETF	lose	too slow
21.09.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Kate	lose	Mopus Kate
21.09.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Gabe	win	score datapool
22.09.2016	Android: Netrunner	0.5	online	Sunny: Contract Specialist	ETF	lose	triple neural
22.09.2016	Android: Netrunner	0.4	online	Will trade Kitty for Food!	Whizzard	win	Psycho -> EoI
22.09.2016	Sons of Anarchy	0.75					
23.09.2016	Android: Netrunner	0.3	online	Sunny: Contract Specialist	ETF	win	central pressure
23.09.2016	Android: Netrunner	0.3	online	Sunny: Contract Specialist	Builder of Nations	win	HQ luck
23.09.2016	Sons of Anarchy	0.75					
23.09.2016	Sons of Anarchy	0.75					
23.09.2016	Sons of Anarchy	0.75					
24.09.2016	Dawn of the Zeds	2					
25.09.2016	Android: Netrunner	0.3	online	Will trade Kitty for Food!	Geist	lose	money
26.09.2016	Android: Netrunner	0.3	online	Sunny: Contract Specialist	Making News	lose	Zealous Judge
26.09.2016	Android: Netrunner	0.5	online	GT again...	Leela	lose	well... total crap
26.09.2016	Android: Netrunner	0.3	online	Temples of Boom!	Whizzard	lose	Rumor Mill
26.09.2016	Android: Netrunner	0.3	online	Temples of Boom!	Hayley	win	Jackson -> Consulting Visit -> BOOM!
27.09.2016	Android: Netrunner	0.4	online	Temples of Boom!	Leela	win	24/7 -> BOOM!
27.09.2016	Android: Netrunner	0.1	online	Temples of Boom!	Null	win	HHN -> BOOM!
27.09.2016	Android: Netrunner	0.1	online	Temples of Boom!	Andromeda	win	double adv BN -> next turn score and cosulting visit for BOOM!
27.09.2016	Android: Netrunner	0.3	online	Temples of Boom!	Noise	win	HHN -> BOOM!
27.09.2016	Android: Netrunner	0.3	online	Temples of Boom!	Whizzard	win	score
27.09.2016	Android: Netrunner	0.4	online	Temples of Boom!	Ken	lose	decked
27.09.2016	Android: Netrunner	0.3	online	Temples of Boom!	Whizzard	lose	centrals
28.09.2016	Android: Netrunner	0.1	online	Temples of Boom!	Whizzard	win	HHN -> BOOM!
28.09.2016	Android: Netrunner	0.2	online	Temples of Boom!	Hayley	win	24/7 -> BOOM!
28.09.2016	Android: Netrunner	0.1	online	Temples of Boom!	Gabe	win	HHN -> BOOM!
28.09.2016	Android: Netrunner	0.3	online	Temples of Boom!	Gabe	lose	R&D luck and Guru
28.09.2016	Android: Netrunner	0.1	online	Temples of Boom!	Leela	win	Casting Call BN
28.09.2016	Android: Netrunner	0.1	online	Temples of Boom!	Edward Kim	win	BN -> Adv - next turn BOOM!
28.09.2016	Android: Netrunner	0.1	online	Temples of Boom!	Maxx	lose	DLR
29.09.2016	Android: Netrunner	0.3	online	Temples of Boom!	Andromeda	lose	can't find BOOM!
29.09.2016	Android: Netrunner	0.6	online	Temples of Boom!	Andromeda	lose	3x Plascrete
29.09.2016	Android: Netrunner	0.1	online	Temples of Boom!	Null	win	Casting Call BN
29.09.2016	Android: Netrunner	0.1	online	Temples of Boom!	Null	win	disco
29.09.2016	Android: Netrunner	0.3	online	Temples of Boom!	Hayley	win	concede
29.09.2016	Sons of Anarchy	0.75					
29.09.2016	Sons of Anarchy	0.75					
30.09.2016	Android: Netrunner	0.2	online	Temples of Boom!	Ken	win	HHN -> BOOM!
30.09.2016	Android: Netrunner	0.2	online	Temples of Boom!	Andromeda	win	Midseason -> BOOM!
30.09.2016	Android: Netrunner	0.2	online	Temples of Boom!	Whizzard	win	HHN -> BOOM!
30.09.2016	Sons of Anarchy	0.5					
30.09.2016	Android: Netrunner	0.2	online	Temples of Boom!	Smoke	win	24/7 -> BOOM!
30.09.2016	Android: Netrunner	0.2	online	Temples of Boom!	Kit	win	24/7 -> BOOM!
05.10.2016	Vast: The Crystal Cavern	1					
09.10.2016	Aventuria	1					
11.10.2016	Scoville	1.5					
13.10.2016	New Bedford	1					
16.10.2016	Terraforming Mars	1					
16.10.2016	Terraforming Mars	1					
16.10.2016	Terraforming Mars	1					
18.10.2016	Tiny Epic Western	1					
21.10.2016	Android: Netrunner	0.2	online	Temples of Boom!	Kate	win	Prisec last click -> HHN -> digging for BOOM!
21.10.2016	Android: Netrunner	0.4	online	Contract Specialist	Harishchandra	lose	Keegan behind double Data Raven
24.10.2016	Terraforming Mars	1	Teractor (62)				
25.10.2016	Terraforming Mars	1	Saturn Systems (84)				
27.10.2016	Terraforming Mars	1	Phoblog (81)				
27.10.2016	Terraforming Mars	1	Mining Guild (95)				
28.10.2016	Android: Netrunner	0.4	online	Temples of Boom!	Omar	lose	disco (also not enough money)
28.10.2016	Terraforming Mars	1	Inventrix (lost)				
28.10.2016	Terraforming Mars	1	Interplanetary Cinematics (lost)				
29.10.2016	Terraforming Mars	1	Helion (lost)				
29.10.2016	Terraforming Mars	1	Ecoline (84)				
30.10.2016	Mansions of Madness	2.5					
02.11.2016	Fields of Arle	1.5					
03.11.2016	Fields of Arle	1.2					
05.11.2016	Fields of Arle	1					
05.11.2016	Terraforming Mars	1	Credicor (109)				
07.11.2016	Infection	0.7					
09.11.2016	La Granja	1.5					
09.11.2016	Apex: Theropod	0.5					
10.11.2016	Apex: Theropod	0.5					
10.11.2016	Pandemic: The Cure	0.6					
13.11.2016	Orleans	2	127 - 151				
14.11.2016	Orleans	2	Invasion (6 dollar short)				
16.11.2016	Navajo Wars	5	Tutorial				
18.11.2016	Patchwork	0.5					
23.11.2016	Android: Netrunner	0.4	online	Temples of Boom!	Smoke	lose	
23.11.2016	Navajo Wars	2	Scenario 1: Rise of the people (minor victory)				
24.11.2016	Android: Netrunner	0.6	online	Temples of Boom!	Smoke	lose	NACH + FC
24.11.2016	Android: Netrunner	0.6	online	Sunny DLR	Palana	lose	too much damage
25.11.2016	Android: Netrunner	0.3	online	Sunny DLR	Architects of Tomorrow	lose	disconnect
25.11.2016	Android: Netrunner	0.1	online	Temples of Boom!	Kit	win	concede after Astro score
25.11.2016	Android: Netrunner	0.5	online	Sunny DLR	HB ETF	lose	last turn Biotic FA
25.11.2016	Android: Netrunner	0.4	online	Temples of Boom!	Edward Kim	win	slow advance two GFI, then BN
25.11.2016	Camel Cup	0.8					
26.11.2016	Android: Netrunner	0.2	online	Sunny DLR	Weyland	win	corp misplay (4 clicks)
26.11.2016	Android: Netrunner	0.3	online	Sunny DLR	HB ETF	lose	rushed out
26.11.2016	Android: Netrunner	0.3	online	Sunny DLR	HB ETF	lose	rushed out
27.11.2016	Android: Netrunner	0.3	online	Sunny DLR	PE	lose	2x bio ethics + 2x emp
29.11.2016	At the Gates of Loyang	1	15.6				
30.11.2016	At the Gates of Loyang	0.5	misplay				
30.11.2016	At the Gates of Loyang	0.8	18.4				
30.11.2016	Android: Netrunner	0.4	online	BOOM! - Sec Guaranteed	Valencia	win	grind
30.11.2016	Android: Netrunner	0.4	online	BOOM! - Sec Guaranteed	Omar	lose	didn't find BOOM!
01.12.2016	Android: Netrunner	0.4	online	BOOM! - Sec Guaranteed	Valencia	lose	two single R&D hits
03.12.2016	Navajo Wars	6	The Navajo Wars (lost at the end of the Mexican period)				
04.12.2016	Android: Netrunner	0.6	online	Silver Sun	Andromeda	win	complete noob
04.12.2016	Nations	1					
05.12.2016	Android: Netrunner	0.6	online	Silver Sun	Valencia	lose	medium
05.12.2016	Arkham Horror - LCG	1.2					
05.12.2016	Arkham Horror - LCG	0.4					
06.12.2016	Android: Netrunner	0.5	online	Silver Sun	Ian Sterling	win	midseason -> concede
06.12.2016	Arkham Horror - LCG	1					
06.12.2016	Arkham Horror - LCG	1					
06.12.2016	Arkham Horror - LCG	1					
07.12.2016	Arkham Horror - LCG	0.4					
07.12.2016	Arkham Horror - LCG	1					
07.12.2016	Arkham Horror - LCG	0.3					
08.12.2016	Arkham Horror - LCG	0.7					
08.12.2016	Arkham Horror - LCG	0.7					
08.12.2016	Arkham Horror - LCG	0.3					
09.12.2016	Android: Netrunner	0.5	online	Silver Sun	Professor	lose	medium
09.12.2016	Arkham Horror - LCG	0.7	Scenario 1 - Daisy				
09.12.2016	Arkham Horror - LCG	0.7	Scenario 2 - Daisy				
10.12.2016	Arkham Horror - LCG	0.3	Scenario 3 - Daisy				
10.12.2016	Arkham Horror - LCG	0.6	Scenario 3 - Daisy				
11.12.2016	Cuba Libre	2	Tutorial				
14.12.2016	Cuba Libre	3	Solitaire Tutorial				
16.12.2016	Android: Netrunner	0.5	online	Silver Sun	Valencia	lose	blackmail spam
16.12.2016	Android: Netrunner	0.5	online	Silver Sun	Khan	lose	plascrete
17.12.2016	Santorini	0.15					
17.12.2016	Santorini	0.15					
18.12.2016	Cuba Libre	4	M26 vs Bots				
19.12.2016	A Feast for Odin	1.5	57				
20.12.2016	A Feast for Odin	1.5	84				
21.12.2016	A Feast for Odin	1	95				
23.12.2016	A Feast for Odin	1	82				
28.12.2016	Android: Netrunner	0.2	online	Silver Sun	Reina	win	BOOM!
28.12.2016	Android: Netrunner	0.3	online	Silver Sun	Maxx	win	Midseason -> Atlas counter -> BOOM!
28.12.2016	Android: Netrunner	0.4	online	Sunny DLR	Blue Sun	lose	float -> BOOM!
28.12.2016	Android: Netrunner	0.1	online	Sunny Contract Specialist	Builder of Nations	lose	HHN -> BOOM!
